Year,Week,Rain,Cases
2010,49,2.82428571428571,25
2010,50,2.10571428571429,32
2010,51,2.28428571428571,23
2010,52,7.45285714285714,13
2011,1,0,13
2011,2,2.52714285714286,23
2011,3,0,7
2011,4,0,7
2011,5,0,14
2011,6,0,16
2011,7,0,12
2011,8,1.14857142857143,7
2011,9,0,10
2011,10,1.50857142857143,5
2011,11,0,4
2011,12,0,7
2011,13,2.16142857142857,7
2011,14,0.271428571428571,4
2011,15,4.56714285714286,5
2011,16,0,5
2011,17,3.30714285714286,3
2011,18,4.12,4
2011,19,6.56285714285714,3
2011,20,6.75,7
2011,21,13.3085714285714,3
2011,22,9.20571428571428,4
2011,23,12.5742857142857,7
2011,24,4.33428571428571,9
2011,25,1.65571428571429,23
2011,26,11.0414285714286,13
2011,27,10.5942857142857,30
2011,28,7.26428571428571,32
2011,29,3.05428571428571,30
2011,30,10.2228571428571,40
2011,31,11.5357142857143,34
2011,32,2.10714285714286,48
2011,33,4.37571428571429,54
2011,34,24.4342857142857,58
2011,35,4.42,59
2011,36,4.37,71
2011,37,12.1128571428571,60
2011,38,9.24857142857143,62
2011,39,3.74142857142857,46
2011,40,4.19,53
2011,41,8.21142857142857,62
2011,42,0,39
2011,43,1.07857142857143,50
2011,44,7.02714285714286,29
2011,45,12.58,24
2011,46,1.26857142857143,29
2011,47,0,17
2011,48,1.26428571428571,26
2011,49,2.48714285714286,19
2011,50,22.4957142857143,19
2011,51,1.08142857142857,19
2011,52,0,25
2012,1,0,21
2012,2,0,17
2012,3,0,11
2012,4,0,15
2012,5,1.00285714285714,10
2012,6,0,10
2012,7,0,9
2012,8,1.72285714285714,17
2012,9,0,18
2012,10,3.90714285714286,18
2012,11,11.8914285714286,12
2012,12,17.7428571428571,10
2012,13,2.68571428571429,11
2012,14,2.67571428571429,11
2012,15,2.87571428571429,10
2012,16,1.18285714285714,18
2012,17,3.70285714285714,8
2012,18,6.16571428571429,17
2012,19,5.15714285714286,17
2012,20,1.90285714285714,22
2012,21,1.01142857142857,38
2012,22,0.571428571428571,29
2012,23,0.121428571428571,51
2012,24,4.45428571428571,44
2012,25,0,25
2012,26,8.73571428571429,22
2012,27,1.70571428571429,41
2012,28,2.15428571428571,35
2012,29,2.86142857142857,44
2012,30,7.29,35
2012,31,8.88285714285714,61
2012,32,3.09428571428571,68
2012,33,8.51142857142857,73
2012,34,5.18142857142857,87
2012,35,0.304285714285714,84
2012,36,0.18,86
2012,37,5.37,90
2012,38,4.85428571428572,108
2012,39,3.46714285714286,133
2012,40,4,152
2012,41,6.32285714285714,164
2012,42,3.92142857142857,116
2012,43,4.65,163
2012,44,2.28285714285714,170
2012,45,4.20857142857143,189
2012,46,5.51714285714286,206
2012,47,0.191428571428571,213
2012,48,1.79714285714286,236
2012,49,3.59428571428571,230
2012,50,0,167
2012,51,2.18571428571429,181
2012,52,0,223
2013,1,0,235
2013,2,0,187
2013,3,0,180
2013,4,0,170
2013,5,0,153
2013,6,0,113
2013,7,0,100
2013,8,0,82
2013,9,3.29428571428571,93
2013,10,0,66
2013,11,0,63
2013,12,4.33428571428571,56
2013,13,0.935714285714286,46
2013,14,0,52
2013,15,0.308571428571429,34
2013,16,7.25142857142857,25
